,username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls
6168,lotafull,,lockdown in bangalore from 8th a?,0,0,0,1277564560723939328,https://twitter.com/lotafull/status/1277564560723939328,978267684,2020-06-29 11:28:21+00:00,Mon Jun 29 11:28:21 +0000 2020,,,,
6169,viralbhayani77,,Many of is did something new this lockdown that we never did. For Dangal queen #fatimasanasheikh it was learning Kathak #viralbhayani @viralbhayani77,0,10,1,1277564502867759104,https://twitter.com/viralbhayani77/status/1277564502867759104,74248763,2020-06-29 11:28:08+00:00,Mon Jun 29 11:28:08 +0000 2020,#fatimasanasheikh #viralbhayani,@viralbhayani77,,
6170,FRSJournalist,,Matka running in Lockdown in Mahim West @CMOMaharashtra @MantralayaRoom @OfficeofUT @CPMumbaiPolice @AnilDeshmukhNCP @DGPMaharashtra,0,0,0,1277564498526629888,https://twitter.com/FRSJournalist/status/1277564498526629888,2960030252,2020-06-29 11:28:07+00:00,Mon Jun 29 11:28:07 +0000 2020,,@CMOMaharashtra @MantralayaRoom @OfficeofUT @CPMumbaiPolice @AnilDeshmukhNCP @DGPMaharashtra,,
6171,imurnithin,imurnithin,"IT'S BEEN MORE THAN A MONTH THAT #LOCKDOWN HAS #ENDED STILL #NOWORK HAS BEEN STARTED FROM @bsnl_tt Adarsh nagar, HYDERABAD FOR THE REMOVAL OF THE TOWER. CC: @DoT_India @TRAI @rsprasad @CMDBSNL @KTRTRS @TPadmaRao @kishanreddybjp @GHMCOnline @CommissionrGHMC @ZC_Secunderabad",0,0,0,1277564483586539521,https://twitter.com/imurnithin/status/1277564483586539521,1323220062,2020-06-29 11:28:03+00:00,Mon Jun 29 11:28:03 +0000 2020,#LOCKDOWN #ENDED #NOWORK,@bsnl_tt @DoT_India @TRAI @rsprasad @CMDBSNL @KTRTRS @TPadmaRao @kishanreddybjp @GHMCOnline @CommissionrGHMC @ZC_Secunderabad,,
6172,CherryMasula,IndiaToday,After messing up with all the things he comes to think of Re lockdown. Shame on KCR. Even Home minister got Positive . Lol. TRS president is attending the meetings with hundreds of people. Shame .,0,1,0,1277564481850109952,https://twitter.com/CherryMasula/status/1277564481850109952,933395542209478656,2020-06-29 11:28:03+00:00,Mon Jun 29 11:28:03 +0000 2020,,,,
6173,gatsbyindia,,"Hey bud, don't give up on your lockdown beard just yet! You can now care, maintain and style your beard the way you desire with our all-new Gatsby Moustache and Beard Styling Wax and get a lasting hold. Shop now:http://bit.ly/Gatsby-Beard-Grooming-Combo #StyleIt #BeardGrooming #Gatsby #GatsbyIndia",1,1,0,1277564459666403328,https://twitter.com/gatsbyindia/status/1277564459666403328,356766686,2020-06-29 11:27:57+00:00,Mon Jun 29 11:27:57 +0000 2020,#StyleIt #BeardGrooming #Gatsby #GatsbyIndia,,,http://bit.ly/Gatsby-Beard-Grooming-Combo
6174,Chandy024,,"Why has the government raised excise duty on petrol or diesel 12 times in last 6 yrs to make 18,00,000 CR extra ? Why 1,30,000 CR loot in 3 months Of lockdown. Crude oil prices are rs 20 per litre today then why the fuel prices are so high ? #SpeakUpAgainstFeulHike",0,2,0,1277564400501616646,https://twitter.com/Chandy024/status/1277564400501616646,1089345637781389312,2020-06-29 11:27:43+00:00,Mon Jun 29 11:27:43 +0000 2020,#SpeakUpAgainstFeulHike,,,
6175,pricelesslazy,mdajasali,*me to lockdown* ,0,2,0,1277564400073768961,https://twitter.com/pricelesslazy/status/1277564400073768961,1214880220953530369,2020-06-29 11:27:43+00:00,Mon Jun 29 11:27:43 +0000 2020,,,,
6176,soni82_rakhi,ARanganathan72,"Even kcr is suggesting to enforce total lockdown ,he is not even doing enough tests in Telangana but keep on extending lockdown. These politicians are miles away from reality,just want to fill there tijori.",0,0,0,1277564389713801220,https://twitter.com/soni82_rakhi/status/1277564389713801220,2485013660,2020-06-29 11:27:41+00:00,Mon Jun 29 11:27:41 +0000 2020,,,,
6177,Iamjaved2030,,"@KElectricPk load shedding again 4pm, smart lockdown area, when aftrer 48 hrs promise to end load shedding in no load shedding areas, Soldier Bazar #2, Parsi colony, Why? @ImranKhanPTI @SindhCMHouse",0,0,0,1277564336442167297,https://twitter.com/Iamjaved2030/status/1277564336442167297,206099200,2020-06-29 11:27:28+00:00,Mon Jun 29 11:27:28 +0000 2020,,@KElectricPk @ImranKhanPTI @SindhCMHouse,,
6178,sid_dharth,anaggh,They have been a saving grace during the entire lockdown.,0,0,0,1277564334479048704,https://twitter.com/sid_dharth/status/1277564334479048704,15083019,2020-06-29 11:27:27+00:00,Mon Jun 29 11:27:27 +0000 2020,,,,
6179,AWebdevil,Alphatoonist,Will get back to you in sometime for a project in mind. This lockdown is messing up things at the moment. Following you so I'll be in touch at the right time. Cheers.,0,1,1,1277564324253294592,https://twitter.com/AWebdevil/status/1277564324253294592,69918936,2020-06-29 11:27:25+00:00,Mon Jun 29 11:27:25 +0000 2020,,,,
6180,swati__jaiswal,,#lockdownextension . Lockdown extended in Maharashtra. . Meanwhile people of other state: ,0,1,0,1277564309053169665,https://twitter.com/swati__jaiswal/status/1277564309053169665,869469705618169856,2020-06-29 11:27:21+00:00,Mon Jun 29 11:27:21 +0000 2020,#lockdownextension,,,
6181,isthatsaniya,ANI,People of Mumbai : There was a lockdown??? ,3,24,0,1277564305785774081,https://twitter.com/isthatsaniya/status/1277564305785774081,1193582853486870528,2020-06-29 11:27:21+00:00,Mon Jun 29 11:27:21 +0000 2020,,,,https://twitter.com/ANI/status/1277544184774262785
6182,NSDLeGovernance,Pradeep04041988,Further applicants are requested to note that there will be delay in processing application as we are operating with reduced strength of employees on account of COVID-19 outbreak and lockdown advisories issued by Govt. (2/4),0,0,0,1277564299460796416,https://twitter.com/NSDLeGovernance/status/1277564299460796416,3297008118,2020-06-29 11:27:19+00:00,Mon Jun 29 11:27:19 +0000 2020,,,,
6183,bevdi_rooh,,Our @BJP4India minister said: the continuous price hike of petrol is because of less consumption in lockdown. What about #electricitybill - koi bina electricity k bhi jee rha h kya?? ,0,2,0,1277564285430849536,https://twitter.com/bevdi_rooh/status/1277564285430849536,220331663,2020-06-29 11:27:16+00:00,Mon Jun 29 11:27:16 +0000 2020,#electricitybill,@BJP4India,,
6184,excitive,,@CMOMaharashtra So many news articles are being spread about lockdown being extended in Maharashtra but citizens are unable to verify it. Can someone from your office use an official twitter handle to clarify? Thanks @PMCPune @mybmc,0,0,0,1277564271887388674,https://twitter.com/excitive/status/1277564271887388674,26821693,2020-06-29 11:27:13+00:00,Mon Jun 29 11:27:13 +0000 2020,,@CMOMaharashtra @PMCPune @mybmc,,
6185,tv9kannada,,"'Will Karnataka Go For State-Wide Lockdown Again From July 6?', Crucial Task Force Meet Underway Video Link ► https://youtu.be/aeXIm43Px0M #Coronavirus #Covid19 #Lockdown #KarnatakaLockdown #TaskForce #VidhanaSoudha #Yeddyurappa #TV9Kannada #KannadaNews",12,165,12,1277564269253455873,https://twitter.com/tv9kannada/status/1277564269253455873,145540592,2020-06-29 11:27:12+00:00,Mon Jun 29 11:27:12 +0000 2020,#Coronavirus #Covid19 #Lockdown #KarnatakaLockdown #TaskForce #VidhanaSoudha #Yeddyurappa #TV9Kannada #KannadaNews,,,https://youtu.be/aeXIm43Px0M
6186,indrapal9977,,#lockdownextension Me after getting news that Maharashtra gov. Had announced lockdown till 31 July. ,0,6,0,1277564266137051137,https://twitter.com/indrapal9977/status/1277564266137051137,953133706365034496,2020-06-29 11:27:11+00:00,Mon Jun 29 11:27:11 +0000 2020,#lockdownextension,,,
6187,Aishwarya3010,ndtv,"When I step out of my house for essentials, I don't feel there is any lockdown.",0,1,0,1277564246205689858,https://twitter.com/Aishwarya3010/status/1277564246205689858,1904933155,2020-06-29 11:27:06+00:00,Mon Jun 29 11:27:06 +0000 2020,,,,
6188,iamsanthoshraja,,The worst hit Indian state #Maharashtra has extended its #lockdown till July 31st,0,0,0,1277564239528353798,https://twitter.com/iamsanthoshraja/status/1277564239528353798,1260021900920492037,2020-06-29 11:27:05+00:00,Mon Jun 29 11:27:05 +0000 2020,#Maharashtra #lockdown,,,
6189,bsr3012,MaliniP,"However the same Medical Panel recommended the current Lockdown (to end by 30 June) extension on that date ! Right? // “Lockdown is like using an axe to kill a mosquito “,//",0,0,0,1277564209870430208,https://twitter.com/bsr3012/status/1277564209870430208,498721405,2020-06-29 11:26:58+00:00,Mon Jun 29 11:26:58 +0000 2020,,,,
6190,CNTIndia,,"Yes, it's time to un-lock. But safely. #Mumbai #Pune #lockdown ",1,2,0,1277564200957558784,https://twitter.com/CNTIndia/status/1277564200957558784,186388502,2020-06-29 11:26:56+00:00,Mon Jun 29 11:26:56 +0000 2020,#Mumbai #Pune #lockdown,,,https://www.cntraveller.in/story/maharashtra-lockdown-salons-open-safety-restrictions-covid-19/
6191,sashidhar83,TNTimesDrive,This is due to lockdown .... or else kahan hota corona. Idiots of this country ,0,0,0,1277564193571397634,https://twitter.com/sashidhar83/status/1277564193571397634,306675634,2020-06-29 11:26:54+00:00,Mon Jun 29 11:26:54 +0000 2020,,,,
6192,Positivevibessa,,If you Say Mantira for 108 Times... Corona will ran Away... Said by Famous Srivilliputhur Temple Jiyar Priest #lockdownextension #icai #maharastra #uddhavThackeray #coronovirus #CoronavirusIndia #lockdown #mumbai #caexams,0,2,0,1277564190668910595,https://twitter.com/Positivevibessa/status/1277564190668910595,1060539477502742528,2020-06-29 11:26:53+00:00,Mon Jun 29 11:26:53 +0000 2020,#lockdownextension #icai #maharastra #uddhavThackeray #coronovirus #CoronavirusIndia #lockdown #mumbai #caexams,,,
6193,PranavS41616473,ThaneCityPolice,Maharashtra lockdown is till 31 july. Ppl in thane to follow Maharashtra rules or thane rules?,0,0,1,1277564138953342986,https://twitter.com/PranavS41616473/status/1277564138953342986,1070569791415414784,2020-06-29 11:26:41+00:00,Mon Jun 29 11:26:41 +0000 2020,,,,
6194,NoorAlhaj,,"Suicide figures are up 200% since lockdown. Could 2 friends please copy and re-post this tweet? We’re trying to demonstrate that someone is always listening. Call 116 123 (Samaritans UK) Just two. Any two. Copy, not retweet #SuicideAwareness",0,1,0,1277564135472017408,https://twitter.com/NoorAlhaj/status/1277564135472017408,31218742,2020-06-29 11:26:40+00:00,Mon Jun 29 11:26:40 +0000 2020,#SuicideAwareness,,,
6195,ShibChakrabort4,NoaHakim,Love to visit Tel Avis after lockdown.,0,0,0,1277564093407195136,https://twitter.com/ShibChakrabort4/status/1277564093407195136,1044937970854182913,2020-06-29 11:26:30+00:00,Mon Jun 29 11:26:30 +0000 2020,,,,
6196,InsaneRatzzy,,Tamil Nadu medical expert committee does not recommend extension of statewide lockdown.,0,0,0,1277564088160120832,https://twitter.com/InsaneRatzzy/status/1277564088160120832,553811732,2020-06-29 11:26:29+00:00,Mon Jun 29 11:26:29 +0000 2020,,,,
6197,dwnmhr4,,India unlocking key sectors that remained in lockdown for decades: PM Modi in 'Mann ki Baat' https://timesofindia.indiatimes.com/india/india-unlocking-key-sectors-that-remained-in-lockdown-for-decades-pm-modi-in-mann-ki-baat/articleshow/76673525.cms via NaMo App,0,0,0,1277564054697992193,https://twitter.com/dwnmhr4/status/1277564054697992193,1141695999779282945,2020-06-29 11:26:21+00:00,Mon Jun 29 11:26:21 +0000 2020,,,,https://timesofindia.indiatimes.com/india/india-unlocking-key-sectors-that-remained-in-lockdown-for-decades-pm-modi-in-mann-ki-baat/articleshow/76673525.cms
6198,VeerNews1,,Queues form outside shops as Scotland lifts lockdown restrictions ,0,0,0,1277564040844210176,https://twitter.com/VeerNews1/status/1277564040844210176,1258612764127514626,2020-06-29 11:26:17+00:00,Mon Jun 29 11:26:17 +0000 2020,,,,https://veersell.com/queues-shape-outdoor-retail-outlets-as-scotland-lifts-lockdown-restrictions/
6199,Pjhakasbhau,,"Maharashtra Extends Lockdown Till July 31 http://dhunt.in/a6Zvy?s=a&amp;ss=pd Source : ""DailyAddaa"" via Dailyhunt Download Now http://dhunt.in/DWND @atulguptagst @RajeshSharmaBJP @neerajarora91 @caparveensharma @BhanwarBorana @CAclubindia @",0,0,0,1277564022137782273,https://twitter.com/Pjhakasbhau/status/1277564022137782273,1139481589274931200,2020-06-29 11:26:13+00:00,Mon Jun 29 11:26:13 +0000 2020,,@atulguptagst @RajeshSharmaBJP @neerajarora91 @caparveensharma @BhanwarBorana @CAclubindia,,"http://dhunt.in/a6Zvy?s=a&ss=pd,http://dhunt.in/DWND"
6200,veneshvijayank,,The government must communicate to the people about lockdown extension before they get to know it from the news or other sources. Everything must be communicated clearly by the government. Prepare before you announce. Prepare people mentally. Please! #maharashtralockdown,0,1,0,1277564016525578240,https://twitter.com/veneshvijayank/status/1277564016525578240,710484720656605184,2020-06-29 11:26:12+00:00,Mon Jun 29 11:26:12 +0000 2020,#maharashtralockdown,,,
6201,kunnduu,,#PostponeNEETandJEeE @DrRPNishank lockdown extended till 31st July in Maharashtra still NEET and JEE mains not cancelled Students : ,0,3,0,1277564012016726016,https://twitter.com/kunnduu/status/1277564012016726016,1070717203413004288,2020-06-29 11:26:11+00:00,Mon Jun 29 11:26:11 +0000 2020,#PostponeNEETandJEeE,@DrRPNishank,,
6202,Siri672618,ABPNews,"Days have turned harder with the outbreak of covid -19 .From the first day of lockdown to till date ,a brahmin family in tenali ,AP have been offering food to nearly 1000 poverty-stricken everyday.The ladies here are employed by them.Let's support them . ",0,1,0,1277563991770857472,https://twitter.com/Siri672618/status/1277563991770857472,1149909581797085186,2020-06-29 11:26:06+00:00,Mon Jun 29 11:26:06 +0000 2020,,,,
6203,ItsSachinShah,,"Implemented a very haphazard lockdown, didn’t provide relief to the migrant workers, made you a complete fool with the shitty relief package, and many more things. Aisi bhi kya majburi hai bhai? Modi sarkar ne tumare nudes leak karne ki dhamki di hai kya? Itni hypocrisy kaha se?",0,0,0,1277563987803074560,https://twitter.com/ItsSachinShah/status/1277563987803074560,56321548,2020-06-29 11:26:05+00:00,Mon Jun 29 11:26:05 +0000 2020,,,,
6204,PrachiSalve11,,Women Farmers Face Uncertain Future As Lockdown Affects Income https://www.indiaspend.com/women-farmers-face-uncertain-future-as-lockdown-affects-income/ via @IndiaSpend,0,0,0,1277563976792981506,https://twitter.com/PrachiSalve11/status/1277563976792981506,1857069428,2020-06-29 11:26:02+00:00,Mon Jun 29 11:26:02 +0000 2020,,@IndiaSpend,,https://www.indiaspend.com/women-farmers-face-uncertain-future-as-lockdown-affects-income/
6205,monikarawal,,"Lockdown mein maa ke sath taash khel li, biwi ke sath monopoly, beti ke sath hide &amp; seek aur bete ke sath thodi cooking aur baking kar li: @akshaykumar at his candid best while talking to @Varun_dvn during #DisneyPlusHotstar virtual press conference.",0,3,1,1277563945641893888,https://twitter.com/monikarawal/status/1277563945641893888,207385498,2020-06-29 11:25:55+00:00,Mon Jun 29 11:25:55 +0000 2020,#DisneyPlusHotstar,@akshaykumar @Varun_dvn,,
6206,laks0510,,Maharashtra Lockdown Extension: Maharashtra extends lockdown till July 31 | Mumbai News - Times of India ,0,1,0,1277563922837618688,https://twitter.com/laks0510/status/1277563922837618688,3162795890,2020-06-29 11:25:49+00:00,Mon Jun 29 11:25:49 +0000 2020,,,,https://timesofindia.indiatimes.com/city/mumbai/covid-19-maharashtra-extends-lockdown-till-july-31/articleshow/76687772.cms
6207,SnehalShirke98,,When people talk about lockdown extension happening in Maharashtra. Introverts be like: ,0,0,0,1277563889069113345,https://twitter.com/SnehalShirke98/status/1277563889069113345,1270654454807752706,2020-06-29 11:25:41+00:00,Mon Jun 29 11:25:41 +0000 2020,,,,
6208,arian290360,,Maharashtra Extends Lockdown Till July 31 Day After Urging Caution - NDTV ,4,10,0,1277563879661305856,https://twitter.com/arian290360/status/1277563879661305856,74693663,2020-06-29 11:25:39+00:00,Mon Jun 29 11:25:39 +0000 2020,,,,https://www.ndtv.com/india-news/maharashtra-extends-lockdown-till-july-31-2253967?amp=1
6209,itzmylife,,"In Tamilnadu #ICMR expert group says lockdown, not solution except for the initial period What is unsaid is The 1st lockdown announced by 8PM alone is scientifically announced, subsequent lockdowns are illogical wrong decisions by CMs (maybe)",0,5,0,1277563841031729152,https://twitter.com/itzmylife/status/1277563841031729152,37466287,2020-06-29 11:25:30+00:00,Mon Jun 29 11:25:30 +0000 2020,#ICMR,,,
6210,Rc_rajat2206,PTI_News,Lockdown be like @Parth_Sharma7,0,3,1,1277563839869890564,https://twitter.com/Rc_rajat2206/status/1277563839869890564,937730200019787777,2020-06-29 11:25:30+00:00,Mon Jun 29 11:25:30 +0000 2020,,@Parth_Sharma7,,
6211,sagarkothari7,mumbaimatterz,This 2 km rule should have been implemented in March..When there was actual lockdown Ridiculous to implement when there are relaxations... @mybmc @MumbaiPolice @CPMumbaiPolice @mihirkotecha @CMOMaharashtra,0,1,0,1277563833746219013,https://twitter.com/sagarkothari7/status/1277563833746219013,3143268139,2020-06-29 11:25:28+00:00,Mon Jun 29 11:25:28 +0000 2020,,@mybmc @MumbaiPolice @CPMumbaiPolice @mihirkotecha @CMOMaharashtra,,
6212,ADITYARATHI1711,barandbench,"What about lockdown states? Whether students will be able to give exams or not? As MH, WB Delhi has extended lockdown till 31st July!",0,2,0,1277563832433405953,https://twitter.com/ADITYARATHI1711/status/1277563832433405953,1274932079382290432,2020-06-29 11:25:28+00:00,Mon Jun 29 11:25:28 +0000 2020,,,,
6213,deepika_gamage,,Still lockdown...I want go back to normal... ,0,0,0,1277563831376580609,https://twitter.com/deepika_gamage/status/1277563831376580609,1196171814466183169,2020-06-29 11:25:28+00:00,Mon Jun 29 11:25:28 +0000 2020,,,,
6214,TRUELOVE_PYAAR,,"To All my suno chanda Lovers , https://www.youtube.com/watch?v=jO4cxVaotNo&amp;t=3s watch this (special surprise on the way) Specially in 17:00 pe SUNO CHANDA sab milke dua karo jaldi se ye lockdown khatam ho aur sab smooth ho jaye AMEEN @DeepsGoel @Sheebanisingh #sunochanda #sunochanda2",0,0,0,1277563764125110272,https://twitter.com/TRUELOVE_PYAAR/status/1277563764125110272,1072771865590943744,2020-06-29 11:25:12+00:00,Mon Jun 29 11:25:12 +0000 2020,#sunochanda #sunochanda2,@DeepsGoel @Sheebanisingh,,https://www.youtube.com/watch?v=jO4cxVaotNo&t=3s
6215,PankajVyerawar,,"@ExideCare my cars battery Red millage warranty expired on 17/May but due to lockdown I was not able to replace it , Any help?",0,0,1,1277563755136643072,https://twitter.com/PankajVyerawar/status/1277563755136643072,1118862206,2020-06-29 11:25:09+00:00,Mon Jun 29 11:25:09 +0000 2020,,@ExideCare,,
6216,AEHarshada,,Maharashtra extends lockdown Mission begin again has penalties on violation of norms set ,1,18,2,1277563738871066624,https://twitter.com/AEHarshada/status/1277563738871066624,1466950008,2020-06-29 11:25:05+00:00,Mon Jun 29 11:25:05 +0000 2020,,,,
6217,AryavartKSamrat,ChowdhuryAkshar,"Even tho I have Netflix Subscription and myself an Omnivert person. I don't want ppl to be thinking its just cool to be like that. Go out play, that's the real life. Our youth is just playing PUBGM all day (it's ok in lockdown ik) but please don't make this your life.",0,2,0,1277563738342621184,https://twitter.com/AryavartKSamrat/status/1277563738342621184,2546756727,2020-06-29 11:25:05+00:00,Mon Jun 29 11:25:05 +0000 2020,,,,
6218,DhanshreeDK1,,#lockdownextension Lockdown is extended but is it going to impact in a correct manner? Kyuki log tho aaise gharo ke bahar nikal rahe h jaise jail se chute ho. ,0,0,1,1277563724367192067,https://twitter.com/DhanshreeDK1/status/1277563724367192067,3194375431,2020-06-29 11:25:02+00:00,Mon Jun 29 11:25:02 +0000 2020,#lockdownextension,,,
6219,RAVINTHIRAN0304,ElineMixer,I'm not into Kpop that much but this one is going to be in my lockdown playlist. I love this song so much. The dance was on fire @RBW_MAMAMOO #HwasaMaria,0,1,1,1277563650446778368,https://twitter.com/RAVINTHIRAN0304/status/1277563650446778368,1025747145406574593,2020-06-29 11:24:44+00:00,Mon Jun 29 11:24:44 +0000 2020,#HwasaMaria,@RBW_MAMAMOO,,
6220,VarshaJain_1996,neerajarora91,"Sir, lockdown has been extended in Maharashtra till 31st July. So no exams in Mumbai? The hub of CA’s?",0,1,0,1277563617462779905,https://twitter.com/VarshaJain_1996/status/1277563617462779905,2992414112,2020-06-29 11:24:37+00:00,Mon Jun 29 11:24:37 +0000 2020,,,,
6221,msp_speaks,ThaneCityPolice,The person who's encouraging this extended lockdown is one who is getting his/her salary credited every next month.sometimes empty stomach doesn't understand the lockdown things,0,2,0,1277563609464225792,https://twitter.com/msp_speaks/status/1277563609464225792,253101944,2020-06-29 11:24:35+00:00,Mon Jun 29 11:24:35 +0000 2020,,,,
6222,Sujoyata,,#lockdownextension Maharashtra to extend Lockdown till 31st July. People: ,2,6,0,1277563604401704961,https://twitter.com/Sujoyata/status/1277563604401704961,2927762240,2020-06-29 11:24:33+00:00,Mon Jun 29 11:24:33 +0000 2020,#lockdownextension,,,
6223,MarcGantong,,Longest lockdown,0,1,0,1277563577914671104,https://twitter.com/MarcGantong/status/1277563577914671104,941333940278661121,2020-06-29 11:24:27+00:00,Mon Jun 29 11:24:27 +0000 2020,,,,
6224,iamaditya004,,Lockdown extended in Maharashtra till 31st July @anubha1812 @advocate_alakh @ajain_aca,0,0,0,1277563569484120065,https://twitter.com/iamaditya004/status/1277563569484120065,889725945309011968,2020-06-29 11:24:25+00:00,Mon Jun 29 11:24:25 +0000 2020,,@anubha1812 @advocate_alakh @ajain_aca,,
6225,youngaurav,,Lockdown in maharashtra is a joke rn,0,2,0,1277563543735242753,https://twitter.com/youngaurav/status/1277563543735242753,949181862617874432,2020-06-29 11:24:19+00:00,Mon Jun 29 11:24:19 +0000 2020,,,,
6226,Siri672618,aajtak,"Days have turned harder with the outbreak of covid -19 .From the first day of lockdown to till date ,a brahmin family in tenali ,AP have been offering food to nearly 1000 poverty-stricken everyday.The ladies here are employed by them.Let's support them . ",0,0,0,1277563517889961986,https://twitter.com/Siri672618/status/1277563517889961986,1149909581797085186,2020-06-29 11:24:13+00:00,Mon Jun 29 11:24:13 +0000 2020,,,,
6227,satishv1987,sagarikaghose,"During the lockdown, this is what her tweets looked like. ""TB kills more people everyday. This is just a normal flu. Why do we need such an overreaction from the government?"" Now she has an oximeter. Lol. ",0,0,0,1277563508519919616,https://twitter.com/satishv1987/status/1277563508519919616,140381857,2020-06-29 11:24:11+00:00,Mon Jun 29 11:24:11 +0000 2020,,,,https://twitter.com/sagarikaghose/status/1277455589040287744
6228,BlushiRahma,,"Day 2 #PhotosOfMyLife in (or coming out of) lockdown. Every day a photo. One week. No people, no explanations. today I challenge @OabmarketingAl @Max700usa https://twitter.com/BlushiRahma/status/1277156512641757184",0,5,0,1277563499678498816,https://twitter.com/BlushiRahma/status/1277563499678498816,1233994068,2020-06-29 11:24:08+00:00,Mon Jun 29 11:24:08 +0000 2020,#PhotosOfMyLife,@OabmarketingAl @Max700usa,,https://twitter.com/BlushiRahma/status/1277156512641757184
6229,MusheerUzzaman,fayedsouza,"In Delhi, they are adding the previous bills as well because of the lockdown, weren't able to get the readings from the meter. @bsesdelhi Might be the same issue with @Adani_Elec_Mum",0,1,2,1277563483530260480,https://twitter.com/MusheerUzzaman/status/1277563483530260480,1243083362736025601,2020-06-29 11:24:05+00:00,Mon Jun 29 11:24:05 +0000 2020,,@bsesdelhi @Adani_Elec_Mum,,
6230,DrRGAnandIND,,29/06/2020 #Chennai Visited the office of #SCPCR - TamilNadu State Commission for Protection of Child Rights today. Discussed with the officials regarding the complaints received from the public during Lockdown Period. State unit has given solutions on above 75% complaints.1/2 ,7,18,1,1277563481923805186,https://twitter.com/DrRGAnandIND/status/1277563481923805186,787148533874823169,2020-06-29 11:24:04+00:00,Mon Jun 29 11:24:04 +0000 2020,#Chennai #SCPCR,,,
6231,mano_thala10,,@Nelson_Ji lockdown extend aguma ji?,0,0,1,1277563455411589120,https://twitter.com/mano_thala10/status/1277563455411589120,3031998227,2020-06-29 11:23:58+00:00,Mon Jun 29 11:23:58 +0000 2020,,@Nelson_Ji,,
6232,MahendraJadav_,,#lockdownextension Lockdown be like: ,23,47,1,1277563428828114945,https://twitter.com/MahendraJadav_/status/1277563428828114945,1274946215650537472,2020-06-29 11:23:52+00:00,Mon Jun 29 11:23:52 +0000 2020,#lockdownextension,,,
6233,EmbEspIndia,," Last week, Barcelona’s Liceu @Liceu_cat , reopened its doors for the first time in 3 months of coronavirus #lockdown To mark the occasion while respecting #socialdistance, Liceu started the new season with a #concert exclusively for an audience of 2300 plants! #SpaIndia",1,10,0,1277563387724083201,https://twitter.com/EmbEspIndia/status/1277563387724083201,3025293866,2020-06-29 11:23:42+00:00,Mon Jun 29 11:23:42 +0000 2020,#lockdown #socialdistance #concert #SpaIndia,@Liceu_cat,,
6234,Sust_Aatma,,Deep inside some people don't want this lockdown to end. I'm some people. ,1,3,0,1277563382430863360,https://twitter.com/Sust_Aatma/status/1277563382430863360,1259138125022011392,2020-06-29 11:23:41+00:00,Mon Jun 29 11:23:41 +0000 2020,,,,
6235,YVCHAKRADHAR,ARanganathan72,No.sir.i disagree with your point. Don't c it political. In Hyderabad open lockdown and situations http://worse.now again lockdown.chennai also done. We had no facility hospitals only control lockdown,0,0,1,1277563373769551875,https://twitter.com/YVCHAKRADHAR/status/1277563373769551875,390817180,2020-06-29 11:23:38+00:00,Mon Jun 29 11:23:38 +0000 2020,,,,http://worse.now
6236,akshaygund,,Exercises for Women During Lockdown - http://gundamantri.com/2020/05/9-best-exercises-for-women-during-lockdown/,0,1,0,1277563359198457858,https://twitter.com/akshaygund/status/1277563359198457858,146788916,2020-06-29 11:23:35+00:00,Mon Jun 29 11:23:35 +0000 2020,,,,http://gundamantri.com/2020/05/9-best-exercises-for-women-during-lockdown/
6237,PeopleHum,NSiTechAfrica,My team at peopleHum has taken the current lockdown scenario as an opportunity to create some really cool and inspiring content that I guarantee you’re going to love. We’d really like you to check it out and follow our page- https://twitter.com/PeopleHum,0,1,0,1277563357453664262,https://twitter.com/PeopleHum/status/1277563357453664262,763246961088540672,2020-06-29 11:23:35+00:00,Mon Jun 29 11:23:35 +0000 2020,,,,https://twitter.com/PeopleHum
6238,leojohn9,,Lockdown &amp; Unlock in Mumbai. #lockdownextension,1,3,0,1277563341792145409,https://twitter.com/leojohn9/status/1277563341792145409,223740565,2020-06-29 11:23:31+00:00,Mon Jun 29 11:23:31 +0000 2020,#lockdownextension,,,
6239,HighQueries,,𝗕𝗜𝗚 𝗕𝗥𝗘𝗔𝗞𝗜𝗡𝗚 #𝗠𝗔𝗛𝗔𝗥𝗔𝗦𝗛𝗧𝗥𝗔 #𝗟𝗢𝗖𝗞𝗗𝗢𝗪𝗡 𝗘𝗫𝗧𝗘𝗡𝗗𝗘𝗗 Lockdown extended in Maharashtra till 31st July. Be safe ! #𝗪𝗘 𝗖𝗔𝗥𝗘,0,1,0,1277563322926108673,https://twitter.com/HighQueries/status/1277563322926108673,1257177915860680704,2020-06-29 11:23:26+00:00,Mon Jun 29 11:23:26 +0000 2020,,,,
6240,Mfurquan1989,,"@makemytripcare @makemytrip MakeMyTrip: booking ID #NF70116277001062, from Allahabad to Pune scheduled tomorrow. Want to know Maharashtra has extended lockdown . Will the flight #6E5983 operate?? Kindly clarify @IndiGo6E . #MaharashtraFightsCorona",0,0,2,1277563313614774273,https://twitter.com/Mfurquan1989/status/1277563313614774273,4156036932,2020-06-29 11:23:24+00:00,Mon Jun 29 11:23:24 +0000 2020,#NF70116277001062 #6E5983 #MaharashtraFightsCorona,@makemytripcare @makemytrip @IndiGo6E,,
